symbol,indicator,start_date,end_date,pattern_buy_repr,pattern_sell_repr,pattern_buy_size,pattern_sell_size,mean,std,skewness,kurtosis,entropy,n_total_partitions,n_partitions,clean_gains
ADA/USDT,bolt,2020-10-17 00:01:00,2020-10-24 00:00:00,2,3,2,3,0.10682308432539682,0.0022764870641716695,0.009762555008507706,-0.32040855014668423,9.218081458323596,360,100,11.881658017728325
ADA/USDT,bolt,2020-11-07 00:01:00,2020-11-14 00:00:00,2,2,2,3,0.1060296507936508,0.0022214948271087834,0.5849243721730875,1.1015644521325454,9.218089909493544,100,100,0
ADA/USDT,bolt,2020-10-31 00:01:00,2020-11-07 00:00:00,2,3,2,3,0.09580591567460317,0.004486477495798008,1.6013803500644332,2.027985938290028,9.21723770484249,357,103,39.27426758473422
ADA/USDT,bolt,2020-09-19 00:01:00,2020-09-26 00:00:00,2,6,2,3,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,100,100,0
ADA/USDT,bolt,2020-09-12 00:01:00,2020-09-19 00:00:00,2,3,2,4,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,236,97,-22.854969785985194
ADA/USDT,bolt,2020-10-03 00:01:00,2020-10-10 00:00:00,2,6,2,3,0.09509689087301587,0.0023259610928502124,0.4098313309514585,-0.21087332517426027,9.218010371158698,100,100,0
ADA/USDT,bolt,2020-10-17 00:01:00,2020-10-24 00:00:00,2,4,2,3,0.10682308432539682,0.0022764870641716695,0.009762555008507706,-0.32040855014668423,9.218081458323596,339,99,9.51163622937648
ADA/USDT,bolt,2020-11-14 00:01:00,2020-11-21 00:00:00,2,2,2,3,0.10589787003968253,0.003120491866360148,0.5724895451411425,0.3253228248079627,9.217876670722287,100,100,0
ADA/USDT,bolt,2020-09-19 00:01:00,2020-09-26 00:00:00,2,7,2,3,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,393,82,-31.569026462220776
ADA/USDT,bolt,2020-11-21 00:01:00,2020-11-28 00:00:00,2,2,2,3,0.14516636706349206,0.0160010799986536,0.2665635664827828,-1.2157754182811293,9.212272363312616,100,100,0
ADA/USDT,bolt,2020-11-14 00:01:00,2020-11-21 00:00:00,2,3,2,3,0.10589787003968253,0.003120491866360148,0.5724895451411425,0.3253228248079627,9.217876670722287,371,101,25.210280140866956
ADA/USDT,bolt,2020-10-24 00:01:00,2020-10-31 00:00:00,2,5,2,3,0.10209183829365079,0.005335311431759011,-0.4290359562076149,-1.0289703867155175,9.216931656386413,262,94,-58.94638070550638
ADA/USDT,bolt,2020-09-12 00:01:00,2020-09-19 00:00:00,2,5,2,4,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,196,98,-18.905024474030725
ADA/USDT,bolt,2020-10-03 00:01:00,2020-10-10 00:00:00,2,2,2,4,0.09509689087301587,0.0023259610928502124,0.4098313309514585,-0.21087332517426027,9.218010371158698,100,100,0
ADA/USDT,bolt,2020-10-24 00:01:00,2020-10-31 00:00:00,2,6,2,3,0.10209183829365079,0.005335311431759011,-0.4290359562076149,-1.0289703867155175,9.216931656386413,100,100,0
ADA/USDT,bolt,2020-11-14 00:01:00,2020-11-21 00:00:00,2,4,2,3,0.10589787003968253,0.003120491866360148,0.5724895451411425,0.3253228248079627,9.217876670722287,351,101,27.5567057889347
ADA/USDT,bolt,2020-09-19 00:01:00,2020-09-26 00:00:00,2,3,2,4,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,247,93,-58.494594928746274
ADA/USDT,bolt,2020-10-24 00:01:00,2020-10-31 00:00:00,2,7,2,3,0.10209183829365079,0.005335311431759011,-0.4290359562076149,-1.0289703867155175,9.216931656386413,364,91,-65.10478484423282
ADA/USDT,bolt,2020-11-14 00:01:00,2020-11-21 00:00:00,2,5,2,3,0.10589787003968253,0.003120491866360148,0.5724895451411425,0.3253228248079627,9.217876670722287,293,102,28.16138182000462
ADA/USDT,bolt,2020-10-31 00:01:00,2020-11-07 00:00:00,2,7,2,3,0.09580591567460317,0.004486477495798008,1.6013803500644332,2.027985938290028,9.21723770484249,401,98,59.180921533097546
ADA/USDT,bolt,2020-09-19 00:01:00,2020-09-26 00:00:00,2,4,2,4,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,198,95,-44.14595035865581
ADA/USDT,bolt,2020-09-12 00:01:00,2020-09-19 00:00:00,2,8,2,4,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,236,97,-21.52421456019913
ADA/USDT,bolt,2020-11-14 00:01:00,2020-11-21 00:00:00,2,6,2,3,0.10589787003968253,0.003120491866360148,0.5724895451411425,0.3253228248079627,9.217876670722287,100,100,0
ADA/USDT,bolt,2020-10-31 00:01:00,2020-11-07 00:00:00,2,3,2,4,0.09580591567460317,0.004486477495798008,1.6013803500644332,2.027985938290028,9.21723770484249,259,101,19.456424074903246
ADA/USDT,bolt,2020-10-17 00:01:00,2020-10-24 00:00:00,2,3,2,4,0.10682308432539682,0.0022764870641716695,0.009762555008507706,-0.32040855014668423,9.218081458323596,259,99,8.244629805570396
ADA/USDT,bolt,2020-10-24 00:01:00,2020-10-31 00:00:00,2,4,2,4,0.10209183829365079,0.005335311431759011,-0.4290359562076149,-1.0289703867155175,9.216931656386413,204,95,-45.826369058683824
ADA/USDT,bolt,2020-10-31 00:01:00,2020-11-07 00:00:00,2,5,2,4,0.09580591567460317,0.004486477495798008,1.6013803500644332,2.027985938290028,9.21723770484249,173,100,14.296363653411026
ADA/USDT,bolt,2020-10-17 00:01:00,2020-10-24 00:00:00,2,4,2,4,0.10682308432539682,0.0022764870641716695,0.009762555008507706,-0.32040855014668423,9.218081458323596,197,100,6.326101238346848
ADA/USDT,bolt,2020-10-03 00:01:00,2020-10-10 00:00:00,2,8,2,4,0.09509689087301587,0.0023259610928502124,0.4098313309514585,-0.21087332517426027,9.218010371158698,242,98,-0.9769475497767246
ADA/USDT,bolt,2020-10-17 00:01:00,2020-10-24 00:00:00,2,5,2,4,0.10682308432539682,0.0022764870641716695,0.009762555008507706,-0.32040855014668423,9.218081458323596,173,100,3.9689745259501024
ADA/USDT,bolt,2020-11-14 00:01:00,2020-11-21 00:00:00,2,3,2,4,0.10589787003968253,0.003120491866360148,0.5724895451411425,0.3253228248079627,9.217876670722287,259,101,25.412970710320835
ADA/USDT,bolt,2020-10-03 00:01:00,2020-10-10 00:00:00,2,9,2,4,0.09509689087301587,0.0023259610928502124,0.4098313309514585,-0.21087332517426027,9.218010371158698,231,100,3.891300938605754
ADA/USDT,bolt,2020-10-10 00:01:00,2020-10-17 00:00:00,2,9,2,4,0.10728893353174603,0.002491525416731504,0.3369708262602336,-0.4185124953124135,9.218039565756186,207,99,1.3833459370283805
ADA/USDT,bolt,2020-09-12 00:01:00,2020-09-19 00:00:00,2,13,2,4,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,230,97,-18.640168201391567
